date,potential_evaporation_sum,runoff_sum,snow_depth,snowfall_sum,snowmelt_sum,temperature_2m,total_evaporation_sum,total_precipitation_sum
1956-01-01,-0.0032976178516601696,0.00024600404089894794,0.4492065897389847,0.0004908627905379767,0.0,266.7550522084437,-0.0002615523000044384,0.0005793805093947872
1956-01-02,-0.002472510925312152,0.0002448662430390545,0.4422322123443486,0.0001254657861487619,0.0,263.5186407301161,-0.00014762851762874376,0.0001315620438756204
1956-01-03,-0.003066756302255324,0.0002437645847769989,0.4371087669869492,2.394248356764344e-06,0.0,263.0628201714877,-0.00012895518421441658,3.56540243794224e-06
1956-01-04,-0.004274623960941688,0.00024266797920753216,0.43065681311362547,0.0,0.0,266.9101942581235,-0.0002360939390786078,1.297785843235033e-06
1956-01-05,-0.0041967650083289745,0.00024162823783940282,0.4228845355154454,1.8789165321437794e-07,3.2504870631228916e-06,268.10356336717865,-0.0003133898001463934,1.056064043407149e-06
1956-01-06,-0.0044378103881046686,0.00024053959668367757,0.4184995921635536,0.0005906083803067263,0.0,269.0071144542475,-0.00022646707172195118,0.000593282452891198
1956-01-07,-0.0037894162467156335,0.00023959662722445083,0.41304992441930083,0.0,1.3066455721855164e-05,269.74556317091907,-0.00011532088934347546,8.548857408641197e-07
1956-01-08,-0.005851536989212036,0.00023841232746496966,0.4074749124461207,0.0001776932214183369,0.0,269.7733451141708,-0.0004183214864340322,0.0003070014545307625
1956-01-09,-0.0033800800641377773,0.00023736513551624348,0.40307687342852005,0.0,8.814133189875504e-06,264.10963111088194,-0.00015212528022198843,4.261732087229575e-07
1956-01-10,-0.004587038966088459,0.00023656038717291818,0.3978117142600575,0.0,3.02702531047251e-05,271.04180838778564,-0.000210034329144434,4.261732087229575e-07
1956-01-11,-0.004180483177475545,0.00023559540852733044,0.39096665656429597,5.498442841672349e-07,3.3560626465698765e-05,271.47714821680296,-0.00020747663902825322,3.1056417766248735e-06
1956-01-12,-0.004322182130196999,0.00023461685612283906,0.38390972970545983,1.4936358764253813e-05,3.479710169907274e-05,269.3244301514607,-0.0001608695428090534,1.6650699992963893e-05
1956-01-13,-0.003438473133177593,0.00023360126491250662,0.3786852606411638,0.0001094756198340449,3.101922914214518e-05,270.93687332270247,-0.00016890803416227474,0.00011568604881027757
1956-01-14,-0.003772437229923818,0.00023231047323380393,0.3783447733327347,0.0007815266606108896,0.0,265.41421195282334,-0.00031268307082783217,0.0008694063314536855
1956-01-15,-0.0013182888599647872,0.00023136322183170538,0.3868340386284722,0.0014517167690156522,0.0,262.37403358810246,-0.00010138679424236561,0.0014547579327526543
1956-01-16,-0.0007299739738990522,0.00023039781499183045,0.4099357283435105,0.0019280642442319586,0.0,263.87093558622047,-4.199673903399501e-05,0.001932366989880675
1956-01-17,-0.0026774000076726936,0.00022942983898623234,0.42095923880507663,0.00043524861678309823,0.0,262.8307790354294,-5.7160062180168344e-05,0.0004357403551024952
1956-01-18,-0.0037032439020173303,0.00022853559803688662,0.41763691518498564,2.546903902086718e-05,0.0,260.8915125821285,-0.00019793747656646814,2.7207623776936593e-05
1956-01-19,-0.003554319299158009,0.00022761652181888453,0.4151307321599617,0.00045427035583161753,0.0,263.7347507696042,-0.0002027534419435194,0.0004572704605217804
1956-01-20,-0.00321565803953971,0.00022669547590716135,0.4137482040229885,2.551967299532616e-05,0.0,261.26436457140693,-0.00012897013889989637,2.7607929421160458e-05
1956-01-21,-0.0039047044755398537,0.000225832750057352,0.4094327144695882,0.0,1.5949594906006734e-06,259.8980520694192,-0.00018430362059467144,4.351138045421976e-07
1956-01-22,-0.0035820790491570003,0.00022489825884501138,0.4052257318606322,1.2090922087088398e-06,0.0,262.3687860262349,-0.00014566004961386495,2.0775472184998333e-06
1956-01-23,-0.0036096621690125297,0.00022415251567445955,0.4027167426215278,0.00041885838854586945,1.1491931803610133e-05,264.57788262787454,-0.00017916443811237127,0.0004214394023139234
1956-01-24,-0.003257311966227389,0.00022312887441152817,0.4333299658764369,0.004427290639315528,0.0,264.3218477694924,-0.0003049578357102542,0.004437102702819625
1956-01-25,-0.00404671463986923,0.00022228901413665417,0.44020823043881696,0.00012010517904813263,0.0,257.0860951814615,-0.00023412134969371488,0.00012178485443153728
1956-01-26,-0.0027108230981333506,0.00022141267170851258,0.47957918013649425,0.003770098989379817,0.0,260.9943930088789,-0.00016559407800093465,0.003772187256430797
1956-01-27,-0.001709958859558763,0.0002205582528278746,0.5086962235841714,0.004132845856506249,0.0,266.0235056603092,-5.580348915409769e-05,0.0041553167894280395
1956-01-28,-0.002498836138810234,0.00021973937407307245,0.5262745824353449,0.000501901039789463,0.0,259.1800301942789,-0.00016979696550245942,0.0005166540029405177
1956-01-29,-0.0029213610908080797,0.00021887039658667024,0.522450881899545,4.1840854903747294e-05,0.0,253.4668228032489,-0.0001493142971276552,4.3993845483965876e-05
1956-01-30,-0.00198555669222755,0.0002180475784444261,0.5221066529723419,0.0004626446157351308,0.0,254.42674489953055,-0.00010883000989754996,0.00046512517043481035
1956-01-31,-0.0012897253036499023,0.0002172378630473696,0.5275399511344588,0.00040439387847637304,0.0,250.8467473581833,-0.00010489403195250994,0.0004068309649326317
1956-02-01,-0.0025707699101546713,0.0002164003150216465,0.5279545692648469,4.4449435910959355e-05,0.0,246.60064250756042,-0.00010975787480329647,4.606711152469327e-05
1956-02-02,-0.0034591512347774945,0.0002156078130349346,0.5245634933997845,0.0,0.0,254.32702375828535,-3.759353154007046e-05,1.2814997489840607e-06
1956-02-03,-0.005313330469117768,0.0002148065758847642,0.5189580807740661,3.2759003940669966e-07,0.0,259.7426754889361,-0.00015482002462463817,5.796037871262123e-07
1956-02-04,-0.006649974605132794,0.00021401193292661647,0.5115994859015804,0.0,0.0,263.75552884829006,-0.0001946658260007014,1.2737357906189573e-06
1956-02-05,-0.007838088077032703,0.00021323869968282763,0.502487942633501,1.0473246889552852e-05,0.0,266.29643244396226,-0.0003017006099395368,1.0932038208664736e-05
1956-02-06,-0.0045142998897481235,0.000212433266228643,0.4935957517660441,5.278130458004174e-05,0.0,265.2762968275282,-0.0001885406298284558,5.407633884179558e-05
1956-02-07,-0.002728983160408064,0.00021166431492772599,0.4906146170079023,0.0016844297448794048,0.0,260.4373812255275,-0.00016934639806377477,0.0016869139172184017
1956-02-08,-0.0031877100553320747,0.00021090418442912484,0.5216501754819205,0.0013792185733715694,0.0,260.21900937749047,-0.00015279198407955552,0.0013822017709028205
