date,potential_evaporation_sum,runoff_sum,snow_depth,snowfall_sum,snowmelt_sum,temperature_2m,total_evaporation_sum,total_precipitation_sum
1956-01-01,-0.006255407331837822,0.0005659539214114553,0.051295812023464345,9.990990085085642e-05,0.0,266.50220658344915,-0.00021408328776891084,0.0001023647633615772
1956-01-02,-0.006269571169749979,0.0005662766621284879,0.05028537606045964,1.032343230296656e-06,0.0,263.4786814397963,-0.00020058108685710993,1.466873375352934e-06
1956-01-03,-0.002955957747919044,0.0005789423956698977,0.06908160337467784,0.00473798538375761,0.0005159755439027068,272.07184640681214,-7.614046383226655e-05,0.0047673943192166075
1956-01-04,-0.003103425334562961,0.0005731317032243787,0.07761075259074314,7.191634708151375e-05,0.00011662961051021656,272.537808850213,-0.0002923315530162804,0.0006572798377712538
1956-01-05,-0.007409795435126295,0.0005668822752753485,0.07551084957581616,9.621998544820804e-06,0.0,271.3748209832051,-0.00038998396443107075,1.0980481248534675e-05
1956-01-06,-0.0059846783344893115,0.0005688663840908366,0.07297659018605025,1.264701491778659e-06,8.45683988222142e-05,269.6827926163821,-0.00033034589765689425,3.391380652580487e-06
1956-01-07,-0.005733017992113056,0.0005669828773159343,0.0737072921700494,0.0009729993404801358,0.0,269.21803080765244,-0.00030151225876101526,0.0009769248332343093
1956-01-08,-0.00777924253998958,0.000566942106509946,0.0751049762738939,2.3788928063874394e-05,0.0,261.72069745407896,-0.000375047009246251,2.7085138390599784e-05
1956-01-09,-0.003272497757654829,0.0005718758656192072,0.07595531555385522,0.0003012238358406676,6.84672390523645e-05,267.13261217726875,-0.00046419283739992034,0.001279354049371498
1956-01-10,-0.006448310928553651,0.0007496628871898062,0.05519920952131658,0.0,0.007104517330329135,277.6069476504506,-6.665119555653986e-05,0.0010319415211048858
1956-01-11,-0.0019860818866909167,0.000633220989065072,0.02460553670666882,9.258287315516129e-07,0.002152664223013772,275.91829292716847,-0.00019862455383096774,0.0012772995095227833
