date,potential_evaporation_sum,runoff_sum,snow_depth,snowfall_sum,snowmelt_sum,temperature_2m,total_evaporation_sum,total_precipitation_sum
1956-01-01,-0.014875401108757434,0.0001344067949644277,0.0009765625,0.0,0.0,272.0894860519863,-0.00020951124021844687,4.351138045421976e-07
1956-01-02,-0.012030336008944983,0.0001347285341209089,0.0009765625,2.13828165206551e-07,0.0,271.5135779641977,-0.0001707211434141571,6.530486312343187e-07
1956-01-03,-0.0038005180761847704,0.0001481666531361325,0.0003211270662167449,2.694539201091712e-06,4.522003967997055e-05,276.99399041308675,-0.0006998087904752701,0.001318258088965297
1956-01-04,-0.0025579903117367926,0.0001355461041692277,-7.3453647229951e-24,5.893129418153719e-07,9.176351934531486e-06,274.3978855180815,-0.00020623608916438244,1.1620932542415098e-05
1956-01-05,-0.019979836375500673,0.00013613442020237167,-7.3453647229951e-24,4.785161622813051e-08,5.349184565700836e-06,275.79671261866514,-0.0007497607883363263,5.677511705338894e-05
1956-01-06,-0.014065156415314743,0.00013576329034259064,-7.3453647229951e-24,0.0,3.8288288832830155e-07,273.8339636478812,-0.0006729652580450959,2.1457664729496173e-06
1956-01-07,-0.009289215323231029,0.00013705038688552212,0.0016104111649061037,0.0007571102133099463,2.6078781051814836e-07,273.27240337676284,-0.0005418863234945306,0.0008859488114452832
1956-01-08,-0.025862386913646562,0.0001362513908198182,0.0050461460167253525,6.88671156274321e-05,0.0,269.51902384750537,-0.0004317779181428919,8.188027050275897e-05
1956-01-09,-0.00979997560451848,0.0002173617692060874,0.004476675591744914,5.3609428411358405e-05,0.00040592791014154193,273.9946427143795,-0.0014929837009436647,0.006191571889347572
1956-01-10,-0.006326975781872799,0.0002799151648937816,0.0013255804357394368,0.0,0.00039514701621073516,280.1862036088636,-0.0030880537006496827,0.010327099830330515
1956-01-11,-0.006597955986647539,0.0002181724483418353,-7.3453647229951e-24,0.0,5.2485107815881294e-05,278.7807089428014,-0.0011660255439264675,0.005215633559110084
1956-01-12,-0.004269317806886395,0.00019809323857088046,-7.3453647229951e-24,0.0,1.1950740022278728e-05,278.2939869577709,-0.0014518786554045522,0.004606712319106061
1956-01-13,-0.013658385706339645,0.00016104576873107696,-7.3453647229951e-24,0.0,2.236512135451948e-06,277.1281034860626,-0.001501155112096122,0.0019895638233754787
1956-01-14,-0.027069704563405038,0.00013809577679969897,0.002631484436130673,0.0010141291843613549,0.0,273.5573743632142,-0.0008242782992376409,0.0010181284285696985
1956-01-15,-0.024166425034193927,0.00013920622812190527,0.005717055152093114,8.48748804258069e-06,2.9369882644621982e-05,274.6460852794618,-0.0008982432560181954,1.1826989213633924e-05
1956-01-16,-0.009268806434013475,0.00014181554037640353,0.005103073955888107,0.0,0.00012769613922201974,275.0937233001041,-0.0006458675707449936,2.587925193508877e-05
1956-01-17,-0.018852278310368318,0.0001640864800959126,0.018445416422143975,0.0036748317135891447,6.162321868356964e-05,274.5998636165136,-0.0016045976832439084,0.005649333338782262
1956-01-18,-0.022870751228970546,0.00014049899130360062,0.023536646310152586,0.0,8.072843993773483e-06,273.4286026693473,-0.0011242179532356107,1.722270553727867e-06
1956-01-19,-0.009927934114362153,0.00014091972174219122,0.02452085014426839,0.0034490456463585444,-6.558609680390694e-10,272.18765919048093,-0.0005622534955821126,0.003453088240398906
1956-01-20,-0.004729301052194246,0.00014273724365682113,0.11357467723004695,0.013208846198700963,4.9690807789144386e-05,272.8602593292093,-0.0005237864321666145,0.013301203956055356
1956-01-21,-0.007835375940855682,0.0001421484029349027,0.12421122328589594,5.4896262609902695e-06,0.0,270.25027417465,-0.0009267893772869604,6.260978121813829e-06
1956-01-22,-0.006949744873763251,0.00016074064471911938,0.11853906097173318,0.0,0.0009982721364134356,271.58605159168513,-0.0007724313878677261,8.583068051848386e-07
1956-01-23,-0.011456762785922756,0.00014630030018622885,0.10759342295089985,4.5851450151121116e-05,0.00014815991088538107,273.02686919330245,-0.0010610648382787416,8.181319541074519e-05
1956-01-24,-0.010649317237133152,0.00014389729555783697,0.10050914209213616,0.0,0.0,268.24535836412315,-0.0010552915390318548,8.583068620282575e-07
1956-01-25,-0.00908061449236713,0.00014449026383144754,0.0963297143974961,8.239362721152149e-08,0.0,268.9219401752072,-0.0008057943182372152,1.7938726889785267e-06
1956-01-26,-0.011098840426950947,0.00014509078762340994,0.09264907478726526,0.00012000938746291148,0.0,269.9639420486952,-0.0007592426796614285,0.00012073462404657943
1956-01-27,-0.009225609087048564,0.00014568984228680392,0.08882726152924493,2.5589071529012336e-06,0.0,268.99079839201977,-0.000623839675610614,4.073698354586839e-06
1956-01-28,-0.007966667693545561,0.00014820240193129706,0.08514184608519172,0.0,0.00011113247541194792,269.4118619211403,-0.0005262269520423783,0.0
1956-01-29,-0.006248687564487189,0.00031919581509531946,0.07832539398718702,3.226437199283654e-05,0.003992451451054202,274.1053106340818,-0.0007163214632812801,0.006574482153135244
1956-01-30,-0.005612014954638593,0.0015566872319145385,0.03737089966011346,0.0,0.008738678700767213,280.1111095679198,-0.0015996479180077432,0.010036846383563515
1956-01-31,-0.029632390944610742,0.000149099479818568,0.013145769146126762,3.406979108640286e-08,2.7918969521500137e-05,274.26277995221494,-0.0012030834113488176,2.1801264614316076e-06
1956-02-01,-0.012595684210739226,0.0001511736095231464,0.01236769029978482,0.0,6.399340402912086e-05,272.41275021727654,-0.0008527008869068723,1.308191860224182e-06
1956-02-02,-0.004989412783736914,0.003388898193556378,0.010936659453247262,0.0002843396554530507,0.0013988622477356819,276.51925874390696,-0.0022568412894654164,0.01942567814112654
1956-02-03,-0.009612916186102119,0.0002926984023600117,0.0034026860817683883,0.0,0.0006615724414587022,278.05879302166625,-0.001042512109931646,0.0023978742915140073
1956-02-04,-0.00784456320631672,0.0004576796517125878,0.002369195642605634,5.68395349341379e-07,0.0001069645751530016,275.0600116264093,-0.0009251912539833591,0.006548832491172745
1956-02-05,-0.012588395689015099,0.00017574898233995752,0.0014138378447769954,0.0,0.00016452018783685748,277.5454428319081,-0.0013416227950176724,0.0005092714996436465
1956-02-06,-0.005480336121550189,0.0007725605662439911,0.0009765625,0.0,5.482897127458188e-05,275.7668693315629,-0.0012989265214599357,0.009081711885112372
1956-02-07,-0.019384998740724555,0.001448153679919355,0.0003503551692097027,0.0,8.045930083089032e-05,279.2424059257448,-0.0017554548923188532,0.008526650838200514
1956-02-08,-0.013926373925847066,0.0001776817259094525,-7.3453647229951e-24,0.0,1.7723768179965133e-05,277.63311767279635,-0.0009670247599272663,8.622441782790702e-07
1956-02-09,-0.006218718985716502,0.00019058648129584085,-7.3453647229951e-24,0.0,1.5619809918560333e-05,279.0319984507673,-0.000497214037033034,0.0003894433588025607
1956-02-10,-0.009340115731031124,0.00019183559037150354,-7.3453647229951e-24,0.0,6.192892859799202e-06,279.840344015608,-0.000943542716088989,5.4089927851732326e-05
1956-02-11,-0.004078453415436364,0.00034122560785409997,-7.3453647229951e-24,0.0,3.6996942310825762e-06,278.43164485758274,-0.0015244160127331956,0.006032897764002178
1956-02-12,-0.01306724593812871,0.000204156262214195,-7.3453647229951e-24,0.0,1.4719181637249083e-06,280.0838114659365,-0.0009243072102397261,8.721519076198306e-05
1956-02-13,-0.013819247064456136,0.00020982639890321542,-7.3453647229951e-24,0.0,2.110123354504366e-07,277.9882218057934,-0.0009570400680944395,0.00010401612793160032
1956-02-14,-0.01335104268061723,0.0002231595102050495,-7.3453647229951e-24,0.0,1.2144796165502125e-07,277.0408506527753,-0.0010547174945333753,0.0007446739575225941
1956-02-15,-0.008195208726634443,0.0003156180672802276,-7.3453647229951e-24,0.0,2.186378123055042e-07,281.250559297899,-0.0018634831121829756,0.005196003312265931
1956-02-16,-0.02434644631236932,0.00022367020727882925,-7.3453647229951e-24,0.0,1.8075528279156752e-08,276.9974137427102,-0.0013585585899686032,2.0022683300322773e-05
1956-02-17,-0.0063039744753792815,0.0002579030016778221,0.011463911507237875,0.0035563263639877664,0.0006708816620805454,275.532793618144,-0.0007736829979598802,0.004714724447451755
1956-02-18,-0.007230964834701288,0.002114676953481397,0.01181846941021127,0.0,0.0022719234245623782,279.85786877663486,-0.0009457240397101838,0.014030747990036478
1956-02-19,-0.01762527965463943,0.00024548263896798865,0.003739095816216745,0.0,0.0002539920590013406,277.4739083452777,-0.0011008126582478135,1.7157112779386807e-06
1956-02-20,-0.013520448420529076,0.0002595464668363473,0.002427842881944445,0.0,0.00021378649617304825,278.12054303964726,-0.0011118686290134288,0.000596455693610598
1956-02-21,-0.02848346681801926,0.00025278196928086975,0.001984836536580595,0.00033803934782323706,2.7123436401707468e-06,274.2391443834618,-0.0012009524709671875,0.00040332020883887467
1956-02-22,-0.029434237856540323,0.000258226279921375,0.002962927303403756,2.1650058003098755e-06,0.0,270.1036912264399,-0.001040879405265403,3.8780465093140705e-06
1956-02-23,-0.02589869156409877,0.0002641504009564718,0.0029296875,0.0,0.0,271.12327181378816,-0.0007783954814426216,4.351138045421976e-07
1956-02-24,-0.01920570968322351,0.0002709059438235323,0.002964264536874022,0.0003573798832479217,2.698882749662713e-05,272.4928541407339,-0.0006956154296935445,0.00040898566508989023
1956-02-25,-0.016966293255488082,0.0008105516713549834,0.0037016532790492963,0.0004426899930121194,0.001160403293832927,282.4898876255853,-0.005135566678265451,0.01809615273642343
1956-02-26,-0.04626459128140284,0.0002810531099077682,0.0009643363654147105,0.0,2.5494819935498668e-05,278.31928427491766,-0.0018653115738585522,0.0
1956-02-27,-0.030371656615129663,0.00028754700797264563,0.0002091815214201878,0.0,4.4674643188575065e-05,280.3530482081741,-0.0013455629628588896,3.865286998916417e-06
1956-02-28,-0.018964392128684712,0.0003221979443456085,-7.3453647229951e-24,9.794190456050103e-07,3.42937020208914e-05,280.74177505302134,-0.0014187025229835735,0.0019086676718223985
1956-02-29,-0.03463247614287435,0.0002981922436208233,-7.3453647229951e-24,1.4682943132561697e-05,0.0,273.5355987578677,-0.0014388913227498814,1.721685093787767e-05
1956-03-01,-0.016208050081707503,0.00030354693741865564,-7.3453647229951e-24,0.0,2.90847230405315e-06,274.4598476338275,-0.0010805880659622766,2.5727231331984513e-06
1956-03-02,-0.021700930252601284,0.00038028595872887993,-7.3453647229951e-24,0.0,1.4086879195181975e-05,280.6118438583398,-0.00251117290080713,0.005167544090486371
1956-03-03,-0.019355604521265612,0.0003131397173438274,-7.3453647229951e-24,0.0,3.698093930320561e-06,280.8109492658636,-0.0014644043406410398,2.6818861861721194e-06
1956-03-04,-0.029373099091747,0.0007086550126053358,-7.3453647229951e-24,0.0,1.0553327664523058e-06,279.9167745049944,-0.0023836719982780765,0.008303297419400942
