date,potential_evaporation_sum,runoff_sum,snow_depth,snowfall_sum,snowmelt_sum,temperature_2m,total_evaporation_sum,total_precipitation_sum
1956-01-01,-0.007378771901130675,1.7558534940083821e-07,-7.3453647229951e-24,0.0,0.0,280.4989950109411,-0.0003326156383587254,4.351138045421976e-07
1956-01-02,-0.008190503675076694,1.880857679578993e-07,-7.3453647229951e-24,0.0,0.0,281.5846947846589,-0.0003351531094974941,4.410743663640915e-07
1956-01-03,-0.008152406869663132,1.8734070989820693e-07,-7.3453647229951e-24,0.0,0.0,283.22137739393446,-0.00036733307254811125,8.642672355563263e-07
1956-01-04,-0.00966482191450066,2.190470695495605e-07,-7.3453647229951e-24,0.0,0.0,285.01943600972487,-0.00035292736978994476,1.297785843235033e-06
1956-01-05,-0.009936454147100445,2.0811955134073893e-07,-7.3453647229951e-24,0.0,0.0,284.4106930061622,-0.0002834890192995469,8.553265615773853e-07
1956-01-06,-0.009700083898173437,2.3759073681301538e-07,-7.3453647229951e-24,0.0,0.0,283.7803380895544,-0.00027714726618594595,2.1457664729496173e-06
1956-01-07,-0.009282601997256279,2.1780530611673986e-07,-7.3453647229951e-24,0.0,0.0,284.3507131505895,-0.0002589282269279162,8.548857408641197e-07
1956-01-08,-0.009740222576591701,2.0224187109205456e-07,-7.3453647229951e-24,0.0,0.0,284.0910003944679,-0.0002351398372815715,8.679739380568208e-07
1956-01-09,-0.01032393148375882,1.7558534940083821e-07,-7.3453647229951e-24,0.0,0.0,285.27873492770726,-0.0002295371869371997,4.261732087229575e-07
1956-01-10,-0.010129124547044436,1.7558534940083821e-07,-7.3453647229951e-24,0.0,0.0,285.165597350509,-0.0002122944117420249,4.261732087229575e-07
1956-01-11,-0.0103098233954774,1.7558534940083821e-07,-7.3453647229951e-24,0.0,0.0,285.87024726867674,-0.00020596451229519308,4.410743663640915e-07
1956-01-12,-0.010778625309467316,2.2889839278327094e-07,-7.3453647229951e-24,0.0,0.0,285.8030562789352,-0.00021634152573015951,1.7036363715305924e-06
1956-01-13,-0.009495972510841156,2.4065375328063963e-07,-7.3453647229951e-24,0.0,0.0,286.00294780024774,-0.00017282166000869538,2.1507617589122674e-06
1956-01-14,-0.006264096912410523,2.053876717885335e-07,-7.3453647229951e-24,0.0,0.0,284.7902106532344,-0.00012987593395842446,8.553265615773853e-07
1956-01-15,-0.0061883612639374195,1.9979145791795515e-06,-7.3453647229951e-24,0.0,0.0,284.9948703200729,-0.00013717331199182401,4.337300630747146e-05
1956-01-16,-0.006687381863594054,5.076660050286187e-06,-7.3453647229951e-24,0.0,0.0,284.3291434817844,-0.00014784451988008286,0.00012064194594990514
1956-01-17,-0.009714805914296043,1.575383875105116e-07,-7.3453647229951e-24,0.0,0.0,280.9109048348885,-0.00013918720392717255,0.0
1956-01-18,-0.009126211330294608,2.2889839278327094e-07,-7.3453647229951e-24,0.0,0.0,281.8002606427228,-0.00015317013280259235,1.722270553727867e-06
1956-01-19,-0.011046516564157274,1.7243954870435925e-07,-7.3453647229951e-24,0.0,0.0,283.80858725088615,-0.00013525498410065968,4.351138613856165e-07
1956-01-20,-0.004421237814757559,5.358705917994181e-06,-7.3453647229951e-24,0.0,0.0,282.278569595902,-0.00010717936481038727,0.00014143710333958855
1956-01-21,-0.006777552184131411,2.3030324114693534e-05,-7.3453647229951e-24,0.0,0.0,282.09270197550455,-0.00031783628380960884,0.0006185952159070338
1956-01-22,-0.007847843608922428,1.5080802970462374e-06,-7.3453647229951e-24,0.0,0.0,282.8010103437635,-0.00018665180024173524,3.7685119363888784e-05
1956-01-23,-0.003558586455053753,2.0855416854222614e-05,-7.3453647229951e-24,0.0,0.0,281.12620812875247,-0.00017098151147365567,0.0005577764576426286
1956-01-24,-0.005492404682768715,9.285575813717311e-06,-7.3453647229951e-24,0.0,0.0,281.5081372155083,-0.00031272324526475533,0.00025157671833413685
1956-01-25,-0.003768014204170969,4.5382645395067007e-05,-7.3453647229951e-24,0.0,3.000928295983208e-10,280.70893174630623,-0.00026974819807542693,0.0012110256477272843
1956-01-26,-0.0008885302063491609,0.001422279824813207,-7.3453647229951e-24,0.0,-3.000928295983208e-10,281.60789286295574,-0.000752281169924471,0.022489639534969935
1956-01-27,-0.0031222619116306302,0.002407013873259226,-7.3453647229951e-24,0.0,0.0,281.2708354384811,-0.0017413889575335713,0.025849733045328723
1956-01-28,-0.0044152674575646715,0.00010943197541766696,-7.3453647229951e-24,0.0,0.0,278.6306368509928,-0.001018925844174292,0.0017285461227099098
1956-01-29,-0.006352172543605168,5.608855022324456e-05,0.0006062825520833332,6.332043558359145e-05,8.401119460662206e-06,276.6731113575123,-0.0012998488835162584,0.0009573075046988478
1956-01-30,-0.007523066840238042,1.0102159447140165e-06,0.00020616319444444442,0.0,8.496569676531684e-06,277.9718235015869,-0.0009452451900061632,1.2832806532969698e-06
1956-01-31,-0.004360603499743673,0.000611153824461831,0.009394214771412036,0.0032103178401788075,0.0007204349773625531,277.95050551803024,-0.0009709167242464091,0.009955593479834433
1956-02-01,-0.006854368911849127,2.554108699162801e-05,0.017293294270833332,0.0,0.00023909447093804675,276.30417411239057,-0.0011266516883754066,9.177191602829124e-05
1956-02-02,-0.00890621290438705,4.320674472384983e-06,0.015687165436921294,0.0,7.707994017336104e-05,272.87410245824736,-0.0010417956134511366,1.2814997489840607e-06
1956-02-03,-0.00851543905834357,4.0198117494583124e-05,0.013955349392361111,0.0,0.0003966568348308404,275.05738581904654,-0.0008964427022470367,0.0
1956-02-04,-0.0076188834591044315,5.443899167908561e-05,0.01123001663773148,0.0,0.0005005242199533516,277.11836300602664,-0.000985213534699546,1.2737357906189573e-06
1956-02-05,-0.004866053081221049,7.92254176404741e-05,0.00757423683449074,0.0,0.0003137326902813381,279.1388067598696,-0.0007677487045940426,0.0007278322328362366
1956-02-06,-0.005087832940949334,0.00037919142180018947,0.006760434751157406,6.132997158500883e-05,0.00022377081008421047,277.04863795527706,-0.0014195615529186195,0.005009255805782685
1956-02-07,-0.006463838285870022,7.687716020478142e-05,0.005611165364583333,0.0,0.00025413023928801213,278.2263321629277,-0.0012517795018437835,0.0007415677341997352
1956-02-08,-0.008929263427853584,7.571362786822848e-06,0.003861264829282407,0.0,6.367512461211945e-05,277.99527552569356,-0.0012983722560521627,3.015296402332347e-06
1956-02-09,-0.009313994563288158,7.45819674597846e-06,0.003076171875,0.0,6.138135989507038e-05,276.7006299336751,-0.0010413971781316732,4.351138045421976e-07
1956-02-10,-0.008073708911736805,1.9759353664186263e-05,0.002699336299189814,0.0,0.0001576054323878553,277.99203681945795,-0.0010334446664071744,8.523463748133508e-07
1956-02-11,-0.009084711430801284,1.4365464448928832e-05,0.0017422146267361109,0.0,0.00011501463337077035,280.7360278376827,-0.0011836160853919055,2.5676181394374e-06
1956-02-12,-0.008785165804955693,9.484506315655176e-06,0.0009824399594907406,0.0,7.58115616109636e-05,283.1904526321976,-0.001271204003650281,1.7266693248529918e-06
1956-02-13,-0.006031574764185481,6.209727790620591e-06,0.0007850929542824074,0.0,4.60767290658421e-05,280.79361816688817,-0.001029421208012435,9.216439860261339e-06
1956-02-14,-0.005010414951377443,5.321287446551852e-06,-7.3453647229951e-24,0.0,2.4340208619832988e-05,280.41846702010537,-0.0008331917950676547,3.750892694951188e-05
1956-02-15,-0.004967594933178689,6.2228490908940635e-06,-7.3453647229951e-24,0.0,6.759663422902425e-06,279.31960155345774,-0.0006978982076462771,9.41541933507829e-05
1956-02-16,-0.0052841714272896445,0.00012592470480336082,0.0037391945167824067,0.0021016987247599495,9.241773643427425e-05,275.92173597547736,-0.0011090831468916602,0.0044165799187289335
1956-02-17,-0.0088172045432859,2.1919525331921045e-05,0.012740297670717592,3.5151922040515475e-05,0.000294233506752385,274.2891330153854,-0.0009270469709816906,6.705625172950628e-05
1956-02-18,-0.00579552873969078,5.8078310555881916e-05,0.011152253327546295,0.0003390314471390512,0.00048515915663705926,275.29985963326914,-0.0007506243625862729,0.0006797038018135026
1956-02-19,-0.00646162223484781,7.862187922000884e-05,0.009624339916087962,6.238619486490885e-06,0.0004405598880516158,276.4004025635896,-0.001049718234895004,0.0009201593778420323
1956-02-20,-0.007654505264427926,3.486457798216078e-05,0.0065237539785879635,0.0,0.0003920830475787321,278.1652443921124,-0.0009482187425924669,8.588691571276286e-07
1956-02-21,-0.010592008754611014,3.1747586197323266e-05,0.0039037633825231483,0.0,0.0003334877081215381,282.1537632553665,-0.0012497380996743838,1.7309764075434941e-06
1956-02-22,-0.007939551977647674,1.5132625897725421e-05,0.0018735532407407407,0.0,0.00015485078717271487,282.25108458907516,-0.0009430538966423935,2.1383184503065422e-06
1956-02-23,-0.00400399553279082,5.9143371052212176e-05,0.0009308991608796296,0.0,0.00011658060571385754,281.52155862031157,-0.0006670540198683738,0.0008567848138315839
1956-02-24,-0.00681226464609305,0.00013573492566744483,0.0024025245949074073,0.0009092802388800514,0.0003083780614866151,278.04171224523475,-0.0014771724223262732,0.0028255850903949266
1956-02-25,-0.00850313086476591,2.2841741641362506e-05,0.003923430266203703,0.0,0.0002515521521369616,277.73295254177515,-0.0010950276317695776,9.520678519139539e-07
1956-02-26,-0.007883841834134524,2.0678424172931243e-05,0.0021115903501157406,0.0,0.00018454829437865148,278.27054810700594,-0.00105119701474905,4.4281615151299364e-05
1956-02-27,-0.010608012891478008,7.852829164928858e-06,0.001197193287037037,0.0,7.95188256435924e-05,279.08536916662143,-0.0011221674891809623,3.865286998916417e-06
1956-02-28,-0.011793712981873088,4.523164696163601e-06,0.0009652596932870369,0.0,4.387924240695105e-05,281.10788367942524,-0.0011846137233078478,1.7217901131516555e-06
1956-02-29,-0.009538239447606933,2.99761692682902e-06,0.000682689525462963,0.0,2.805694109863705e-05,280.4229390603524,-0.0009866745625105168,1.7178243751914124e-06
1956-03-01,-0.011193797157870397,1.8633074230617942e-06,-7.3453647229951e-24,0.0,1.6203284677531982e-05,280.4926705960874,-0.0010460636888941128,2.5727231331984513e-06
